run,family,source,seed,ckpt,method,group,n,exact_identities,metric,estimate,ci_low,ci_high,finite_only_mean
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,adapted_hcld,target_nyu,19,1,mae,1.429186079423959e-09,1.1623459814530096e-09,1.6843577684657724e-09,1.429186079423959e-09
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,adapted_hcld,target_nyu,19,1,pixel_cosine_similarity,1.0,0.9999999999999998,1.0,1.0
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,adapted_hcld,target_nyu,19,1,cross_correlation,0.9999999999999991,0.9999999999999986,0.9999999999999994,0.9999999999999991
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,adapted_hcld,target_nyu,19,1,subject_wasserstein_raw_harm,1.429186079423959e-09,1.1623459814530096e-09,1.6843577684657724e-09,1.429186079423959e-09
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,adapted_hcld,target_nyu,19,1,subject_kl_raw_harm,3.568140361386613e-09,0.0,9.144053678560046e-09,3.568140361386613e-09
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,adapted_hcld,target_nyu,19,1,raw_site_ba,0.0,0.0,0.0,
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,adapted_hcld,target_nyu,19,1,harmonized_site_ba,0.0,0.0,0.0,
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,adapted_hcld,target_nyu,19,1,site_ba_drop,0.0,0.0,0.0,
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,all,109,19,psnr,,,,21.726086004441854
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,all,109,19,mse,0.005678616716107031,0.00553377531800099,0.005829137138778231,0.005678616716107031
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,all,109,19,mae,0.04036725626651469,0.039697173188538146,0.04105431064034661,0.04036725626651469
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,all,109,19,pixel_cosine_similarity,0.9774753276595314,0.9765790219344063,0.978343574151104,0.9774753276595314
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,all,109,19,cross_correlation,0.9572086130854744,0.9555327324189861,0.958854821900706,0.9572086130854744
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,all,109,19,subject_wasserstein_raw_harm,0.006344484471565841,0.005997453501500107,0.006711485106192053,0.006344484471565841
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,all,109,19,subject_kl_raw_harm,0.022457651983919927,0.01996203745069198,0.0254031080970035,0.022457651983919927
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,all,109,19,raw_site_ba,0.0980392156862745,0.06274509803921569,0.1372549019607843,
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,all,109,19,harmonized_site_ba,0.07058823529411765,0.058823529411764705,0.09411764705882353,
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,all,109,19,site_ba_drop,0.02745098039215685,0.0,0.05882352941176472,
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,source_non_nyu,90,0,psnr,21.726086004441854,21.60835589693653,21.834273544372813,21.726086004441854
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,source_non_nyu,90,0,mse,0.0068774358006185145,0.006706455988842894,0.007059278902981401,0.0068774358006185145
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,source_non_nyu,90,0,mae,0.048889232589445566,0.048113009146179234,0.0497269500063899,0.048889232589445566
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,source_non_nyu,90,0,pixel_cosine_similarity,0.9727201190543214,0.9716521196292163,0.9737225395656066,0.9727201190543214
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,source_non_nyu,90,0,cross_correlation,0.9481748758479634,0.94624869288763,0.950101979255614,0.9481748758479634
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,source_non_nyu,90,0,subject_wasserstein_raw_harm,0.007683875637785298,0.007263370156066527,0.008139361418507485,0.007683875637785298
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,source_non_nyu,90,0,subject_kl_raw_harm,0.02719871184719191,0.023937891041153438,0.030820310278865712,0.02719871184719191
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,source_non_nyu,90,0,raw_site_ba,0.10416666666666666,0.06666666666666667,0.14583333333333331,
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,source_non_nyu,90,0,harmonized_site_ba,0.075,0.0625,0.1,
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,source_non_nyu,90,0,site_ba_drop,0.02916666666666666,0.0,0.06250000000000001,
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,target_nyu,19,19,psnr,,,,
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,target_nyu,19,19,mse,0.0,0.0,0.0,0.0
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,target_nyu,19,19,mae,0.0,0.0,0.0,0.0
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,target_nyu,19,19,pixel_cosine_similarity,1.0,1.0,1.0,1.0
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,target_nyu,19,19,cross_correlation,1.0,1.0,1.0,1.0
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,target_nyu,19,19,subject_wasserstein_raw_harm,0.0,0.0,0.0,0.0
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,target_nyu,19,19,subject_kl_raw_harm,0.0,0.0,0.0,0.0
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,target_nyu,19,19,raw_site_ba,0.0,0.0,0.0,
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,target_nyu,19,19,harmonized_site_ba,0.0,0.0,0.0,
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,diffusion_20k_redraw,target_nyu,19,19,site_ba_drop,0.0,0.0,0.0,
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,all,109,0,psnr,5.228626957906114,5.108438716818418,5.345739780120743,5.228626957906114
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,all,109,0,mse,0.313306718551978,0.3052776192447067,0.32163155712460106,0.313306718551978
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,all,109,0,mae,0.4270329843850634,0.41878170533346226,0.43612631834964843,0.4270329843850634
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,all,109,0,pixel_cosine_similarity,0.8352481155194739,0.8304997868078211,0.8395450431991757,0.8352481155194739
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,all,109,0,cross_correlation,0.637680930542156,0.6258595450569412,0.6487143888907846,0.637680930542156
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,all,109,0,subject_wasserstein_raw_harm,0.4269352068070028,0.41869125316760825,0.43602122456247483,0.4269352068070028
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,all,109,0,subject_kl_raw_harm,9.559970260590164,9.434710533060146,9.694642701329476,9.559970260590164
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,all,109,0,raw_site_ba,0.0980392156862745,0.06274509803921569,0.1372549019607843,
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,all,109,0,harmonized_site_ba,0.7780561028239047,0.7146180457829063,0.8436737733370859,
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,all,109,0,site_ba_drop,-0.6800168871376302,-0.7542175626231353,-0.6072070550708323,
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,source_non_nyu,90,0,psnr,5.343838306320704,5.20990522975475,5.479261878239356,5.343838306320704
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,source_non_nyu,90,0,mse,0.3071498657458175,0.29805934660134753,0.3169347330775438,0.3071498657458175
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,source_non_nyu,90,0,mae,0.42123803571288965,0.4119913261645497,0.43131800835123124,0.42123803571288965
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,source_non_nyu,90,0,pixel_cosine_similarity,0.8430831686469941,0.8378165411235707,0.8480762104932633,0.8430831686469941
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,source_non_nyu,90,0,cross_correlation,0.6595329408863907,0.6468089992736097,0.6716769605395592,0.6595329408863907
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,source_non_nyu,90,0,subject_wasserstein_raw_harm,0.4211578294732618,0.41191550857201087,0.4312362271924556,0.4211578294732618
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,source_non_nyu,90,0,subject_kl_raw_harm,9.3894353602289,9.253301183126652,9.530553041214242,9.3894353602289
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,source_non_nyu,90,0,raw_site_ba,0.10416666666666666,0.06666666666666667,0.14583333333333331,
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,source_non_nyu,90,0,harmonized_site_ba,0.7740530303030303,0.7057765151515151,0.8427083333333333,
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,source_non_nyu,90,0,site_ba_drop,-0.6698863636363637,-0.7506723484848484,-0.5902438446969698,
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,target_nyu,19,0,psnr,4.682888991731737,4.456076134518958,4.916449310532101,4.682888991731737
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,target_nyu,19,0,mse,0.3424707581601065,0.32484125319991036,0.35998050774304924,0.3424707581601065
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,target_nyu,19,0,mae,0.45448274125325444,0.4352168336949562,0.4734411232229165,0.45448274125325444
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,target_nyu,19,0,pixel_cosine_similarity,0.7981347059680627,0.7887879290580428,0.8072878313224363,0.7981347059680627
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,target_nyu,19,0,cross_correlation,0.5341714078589398,0.5033743882476307,0.5630185984892937,0.5341714078589398
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,target_nyu,19,0,subject_wasserstein_raw_harm,0.45430173101945914,0.43502420202650566,0.47325877157379015,0.45430173101945914
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,target_nyu,19,0,subject_kl_raw_harm,10.367767157038264,10.004093819712686,10.7383025389346,10.367767157038264
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,target_nyu,19,0,raw_site_ba,0.0,0.0,0.0,
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,target_nyu,19,0,harmonized_site_ba,0.8421052631578947,0.6842105263157895,1.0,
sliceprobe_silhouette_seed1_model_best_9methods,slice_probe,silhouette,1.0,best,silhouette,target_nyu,19,0,site_ba_drop,-0.8421052631578947,-1.0,-0.6842105263157895,
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,all,109,0,psnr,20.149564020744116,20.028988330937285,20.264702044177877,20.149564020744116
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,all,109,0,mse,0.010793509984457324,0.010569763961577975,0.011041418173811364,0.010793509984457324
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,all,109,0,mae,0.07188431861410104,0.07111944798048941,0.07272532459834505,0.07188431861410104
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,all,109,0,pixel_cosine_similarity,0.9721074238561942,0.9706055581223679,0.9735682120300666,0.9721074238561942
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,all,109,0,cross_correlation,0.9479393658101283,0.9450031489201852,0.950716122202708,0.9479393658101283
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,all,109,0,subject_wasserstein_raw_harm,0.05491698464193105,0.054038365123409766,0.05581680508757751,0.05491698464193105
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,all,109,0,subject_kl_raw_harm,0.5163610061843112,0.4810686252843297,0.5506963875100961,0.5163610061843112
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,all,109,0,raw_site_ba,0.0980392156862745,0.06274509803921569,0.1372549019607843,
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,all,109,0,harmonized_site_ba,0.029411764705882353,0.0,0.058823529411764705,
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,all,109,0,site_ba_drop,0.06862745098039214,0.026470588235294114,0.11470588235294119,
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,source_non_nyu,90,0,psnr,20.00050825630836,19.87364476210762,20.111304675850178,20.00050825630836
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,source_non_nyu,90,0,mse,0.011303718320274513,0.011064490078819166,0.011585843093568613,0.011303718320274513
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,source_non_nyu,90,0,mae,0.07350222612638696,0.07276486031134115,0.07431638963507904,0.07350222612638696
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,source_non_nyu,90,0,pixel_cosine_similarity,0.9677366554698371,0.9658844560632198,0.9694012012161257,0.9677366554698371
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,source_non_nyu,90,0,cross_correlation,0.939899604669588,0.9364155757871552,0.9431460308943767,0.939899604669588
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,source_non_nyu,90,0,subject_wasserstein_raw_harm,0.054689302898917574,0.053801709300011255,0.05558872196885672,0.054689302898917574
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,source_non_nyu,90,0,subject_kl_raw_harm,0.4751126155540632,0.4397573378918559,0.5085711407630382,0.4751126155540632
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,source_non_nyu,90,0,raw_site_ba,0.10416666666666666,0.06666666666666667,0.14583333333333331,
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,source_non_nyu,90,0,harmonized_site_ba,0.03125,0.0,0.0625,
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,source_non_nyu,90,0,site_ba_drop,0.07291666666666666,0.028124999999999997,0.125,
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,target_nyu,19,0,psnr,20.85561764175557,20.50406435961675,21.258384732190347,20.85561764175557
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,target_nyu,19,0,mse,0.00837673365690224,0.007684637785694843,0.00904056703083766,0.00837673365690224
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,target_nyu,19,0,mae,0.06422054618748352,0.061179590578983374,0.06707423697771715,0.06422054618748352
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,target_nyu,19,0,pixel_cosine_similarity,0.9928110635810443,0.9922528167947343,0.9933469379340282,0.9928110635810443
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,target_nyu,19,0,cross_correlation,0.9860224448968972,0.9845613844186301,0.987278438543053,0.9860224448968972
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,target_nyu,19,0,subject_wasserstein_raw_harm,0.05599547710883692,0.05334351644342431,0.05848168508890096,0.05599547710883692
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,target_nyu,19,0,subject_kl_raw_harm,0.7117481196960123,0.6059395730562515,0.8193724983379316,0.7117481196960123
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,target_nyu,19,0,raw_site_ba,0.0,0.0,0.0,
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,target_nyu,19,0,harmonized_site_ba,0.0,0.0,0.0,
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,neurocombat,target_nyu,19,0,site_ba_drop,0.0,0.0,0.0,
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,all,109,0,psnr,23.333867579829683,22.791112517834435,23.918019331554895,23.333867579829683
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,all,109,0,mse,0.006758394636768568,0.005926740936634689,0.0075716914502795924,0.006758394636768568
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,all,109,0,mae,0.05229567736581191,0.04880528755240051,0.055580099880190165,0.05229567736581191
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,all,109,0,pixel_cosine_similarity,0.9899831215412506,0.9888034416436041,0.9911153154059038,0.9899831215412506
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,all,109,0,cross_correlation,0.984137426333609,0.9821784321598233,0.9860156399783057,0.984137426333609
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,all,109,0,subject_wasserstein_raw_harm,0.05229567736581191,0.04880528755240051,0.055580099880190165,0.05229567736581191
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,all,109,0,subject_kl_raw_harm,0.14464434348120572,0.11444661576552002,0.17509291096812277,0.14464434348120572
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,all,109,0,raw_site_ba,0.0980392156862745,0.06274509803921569,0.1372549019607843,
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,all,109,0,harmonized_site_ba,0.058823529411764705,0.058823529411764705,0.058823529411764705,
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,all,109,0,site_ba_drop,0.03921568627450979,0.00392156862745098,0.07843137254901959,
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,source_non_nyu,90,0,psnr,22.974779790972875,22.362200784011872,23.702395443412364,22.974779790972875
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,source_non_nyu,90,0,mse,0.0074330465030491965,0.006470046212725775,0.008380666476485468,0.0074330465030491965
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,source_non_nyu,90,0,mae,0.054331646697286955,0.0500676177920637,0.05818511892941787,0.054331646697286955
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,source_non_nyu,90,0,pixel_cosine_similarity,0.9887091207014305,0.9872613629984855,0.9900527566942555,0.9887091207014305
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,source_non_nyu,90,0,cross_correlation,0.9822718334544293,0.9798171415636227,0.9845298605847927,0.9822718334544293
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,source_non_nyu,90,0,subject_wasserstein_raw_harm,0.054331646697286955,0.0500676177920637,0.05818511892941787,0.054331646697286955
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,source_non_nyu,90,0,subject_kl_raw_harm,0.15062006614978093,0.11952613980169939,0.18342200412591667,0.15062006614978093
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,source_non_nyu,90,0,raw_site_ba,0.10416666666666666,0.06666666666666667,0.14583333333333331,
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,source_non_nyu,90,0,harmonized_site_ba,0.0625,0.0625,0.0625,
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,source_non_nyu,90,0,site_ba_drop,0.04166666666666666,0.004166666666666666,0.08333333333333331,
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,target_nyu,19,0,psnr,25.03480973757243,24.054378163930053,26.109190544254425,25.03480973757243
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,target_nyu,19,0,mse,0.0035626752701761063,0.0028420971624905514,0.004301793231036945,0.0035626752701761063
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,target_nyu,19,0,mae,0.04265161211145644,0.03779382820138936,0.04742848094748823,0.04265161211145644
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,target_nyu,19,0,pixel_cosine_similarity,0.9960178623614503,0.9950761516739958,0.9968671796549778,0.9960178623614503
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,target_nyu,19,0,cross_correlation,0.9929744452349862,0.991578638037136,0.9943025131437407,0.9929744452349862
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,target_nyu,19,0,subject_wasserstein_raw_harm,0.04265161211145644,0.03779382820138936,0.04742848094748823,0.04265161211145644
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,target_nyu,19,0,subject_kl_raw_harm,0.11633828873532297,0.06775515325287981,0.19957359946840203,0.11633828873532297
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,target_nyu,19,0,raw_site_ba,0.0,0.0,0.0,
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,target_nyu,19,0,harmonized_site_ba,0.0,0.0,0.0,
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,histogram_matching,target_nyu,19,0,site_ba_drop,0.0,0.0,0.0,
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,cyclegan_tuned,all,109,1,psnr,,,,44.56606585866606
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,cyclegan_tuned,all,109,1,mse,0.00758883405749597,0.006973799958473279,0.008139581962501544,0.00758883405749597
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,cyclegan_tuned,all,109,1,mae,0.0485900545224778,0.04620867411569323,0.05068699323080444,0.0485900545224778
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,cyclegan_tuned,all,109,1,pixel_cosine_similarity,0.9901412233592013,0.9894088425105875,0.990807503802839,0.9901412233592013
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,cyclegan_tuned,all,109,1,cross_correlation,0.9812471855793311,0.9798624501530944,0.9825758769026334,0.9812471855793311
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,cyclegan_tuned,all,109,1,subject_wasserstein_raw_harm,0.0399596071511523,0.03712218146190192,0.042463036678908196,0.0399596071511523
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,cyclegan_tuned,all,109,1,subject_kl_raw_harm,0.1320770343368263,0.11044124069010382,0.15310682615596424,0.1320770343368263
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,cyclegan_tuned,all,109,1,raw_site_ba,0.0980392156862745,0.06274509803921569,0.1372549019607843,
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,cyclegan_tuned,all,109,1,harmonized_site_ba,0.07058823529411765,0.058823529411764705,0.09411764705882353,
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,cyclegan_tuned,all,109,1,site_ba_drop,0.02745098039215685,0.0,0.05882352941176472,
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,cyclegan_tuned,source_non_nyu,90,0,psnr,21.251100039834384,20.935584030401593,21.585141900238817,21.251100039834384
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,cyclegan_tuned,source_non_nyu,90,0,mse,0.00919092124741177,0.008472356428142886,0.009894282919284292,0.00919092124741177
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,cyclegan_tuned,source_non_nyu,90,0,mae,0.05884795461995048,0.05621267282717011,0.06142119517005876,0.05884795461995048
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,cyclegan_tuned,source_non_nyu,90,0,pixel_cosine_similarity,0.9880599260683659,0.9871484577575941,0.9888673158924779,0.9880599260683659
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,cyclegan_tuned,source_non_nyu,90,0,cross_correlation,0.9772882580905232,0.9755597571822444,0.9788535734654376,0.9772882580905232
sliceprobe_silhouette_seed1_model_last_9methods,slice_probe,silhouette,1.0,last,cyclegan_tuned,source_non_nyu,90,0,subject_wasserstein_raw_harm,0.048395523914678495,0.04528496563663609,0.051611405743670666,0.048395523914678495
